I have a customer that said she spoke to fraud about some charges that were done her aunt's account with her aunts consent. Have the been filed or do we need to do that?	Fraud
Hello wanted to see why they charge me twice for something i was supposed to pay one time	Cash Management
I would like to inform the bank that I no longer want to allow Sirius Radio to collect money from my account effective January 1st 2023. I have canceled my subscription with them and I don't want them to pull a fast one.	
Are you able to view or edit your benifceries to my checking and savings accounts?	Vehicle Loan, Accounts
Fraud alerts with attempted logins keep coming to my phone	Fraud
How to get a loan	
Schedule appointments	
Unlock account	Commercial Loans, Online Accounts
Unlock my mobile account	Commercial Loans, Online Accounts
What is the routing number	Retail Banking
Opening business account	Commercial Banking
Hi there! I need some help with… my login for the app. I was locked out	Commercial Loans, Online Accounts
I am ordering checks and Ineed to know what address to show for AIQFinancial Banks	
open account	Accounts
2fa	
Are pending amounts included in my current balance?	
Hi can you tell me why my charge to RDA promart says pending? The card was ran Saturday.	Vehicle Loan
I am locked out of the app	Commercial Loans, Online Accounts
Charge that’s not mine.	
Change password	Online Accounts
Hi. I just reset my password and I’ve forgotten it. 🤦🏻‍♀️	Online Accounts
I wanted to dispute a charge that I made on my debit card. The website is definitely a scam so I tried contacting the merchant to cancel my order but obviously they’re not gonna reply back they just want my money	Vehicle Loan, Cash Management, Debit Cards, Retail Banking
I need to know what I changed my sign on name to . Was told it was on the bottom of the sign on page but it’s not there	
how do i close a checking account?  just write a check for all the money before month end?	Accounts
locked account	Commercial Loans, Online Accounts
Unable to mobile deposit check. Option to do so no longer appears on my app. Already deleted, reinstalled, and reset PW with customer service,	Vehicle Loan, Cash Management, Retail Banking
I need help setting up mobile deposit	Cash Management, Retail Banking
I am trying to get a statement and I am unable	Statements
I am looking for a bank to host a financial literacy class at our nonprofit in Belton, TX.	
> 000000 000000 xxxxx3692.</a>  Check # 5579	
Need a password cleared.	Online Accounts
I am needing an email address for Lisa Winkler please	
Hi I want to create an account to see my current autoan  with AIQFinancial	Commercial Loans
Hi there! I need some help with my locked out account	Commercial Loans, Online Accounts
I sent you a transaction today to pay off a loan. It was around $8500. But I wasn’t seeing where it has gone through my bank yet.	Personal Loans
I was looking for an option to change my billing address on my card but do not see the option.	Vehicle Loan
Hi there! I need some help with… it would not let me log into my E bank	
customer service	Vehicle Loan
Hi I am trying to do a mobile check deposit and it will not go thru.  I have done everything it ask???	Cash Management, Retail Banking
My debit card is not working.	Vehicle Loan, Debit Cards, Retail Banking
Bank hours on Saturday	
What are current CD fates	Investing
000000- transfered 120 to MM, it showed up but then disappeared, do you know why?	
Hi my name is Maria frias and I need your help I need a loan student loan please	Personal Loans, Children and Savings, College/Independence
Hi there! I need some help with…\nMy user name was just on my phone at log in so I don’t remember it. But I do remember my password though. I just must have been hitting a wrong key.	Online Accounts
Fraud Alert	Fraud
Hello, I transferred $288 from my Daily pay account last night but it is not showing to be in my bank account?	Accounts
Getting messages that someone is trying to access my account online.  Invalid password notices.  Its not me.	Online Accounts, Home Loans
Hi there! I need some help	
Hi there! I need some help with…logging in to my mobile app	
There are several cash app payments to Neesha white that I did not authorize	Payments
I cant get into my online dashboard. I guess it was never set up. How can I set it up?	
I need my routing number	Retail Banking
got locked out need to reset my password	Commercial Loans, Online Accounts
Hello	
Can you give me the phone number for the main branch of AIQFinancial?	
I need to get whatever statement it is that shows the interest paid on my auto loan for all of 2022.  I can't find that for download when I log into my account and go to statements	Vehicle Loan, Statements
Need to close out the checking account	Accounts
Zelle	Payments
Hi there! I need some help with… I have moved out of state and need to close my account. I recently talked to a Relationship banker, and was told to email a copy of my drivers license and account information to customercare@AIQFinancialbank.com. My email has been repeatedly shot back. What is the correct email?	Vehicle Loan
Transfer	
What's your favorite color?	
Mobile banking	
Trying to close account sent message to customer care but no response and no account closurer	Vehicle Loan
Hello I was trying to see what can I do to get And I can't go on with you all again I banked with extra code for 13 yearsWent through a rough patch and my account was closed	Marital Status
Does AIQFinancial participate in Zelle? if so where do I go to get started?	Payments
Hi there! I need some help with… my account I forgot my password so my account got locked and I need to get back in it.	Commercial Loans, Online Accounts
Hi there! I need some help with…logging into my online banking	
Why is my mobile app saying I have a 0.00 balance in my account? Could the mobile app be messing up?	
How to turn off bank statements from being sent to my house?	Statements
I have received information for a lien payoff, who am I supposed to route it to, again?	Personal Loans, Cash Management
Hello, am I able to change my address from the AIQFinancial website?	
Reset mobile password	Online Accounts
I keep getting locked out of my account when Face ID fails to login in. Can you help me please?	Commercial Loans, Online Accounts
Hi there! I need some help with…debit card	Vehicle Loan, Debit Cards, Retail Banking
representative	
